order_id,seller_id,seller_state,customer_state,order_purchase_timestamp,order_estimated_delivery_date,order_delivered_customer_date,freight_value,price,delivery_days,estimated_days,delay_days,is_late
ol_00279,sl_0064,MG,RJ,2018-05-15,2018-05-31,2018-06-03,33.25,31.33,19,16,3,1
ol_01507,sl_0052,RJ,MG,2018-05-15,2018-05-29,2018-06-03,33.89,100.58,19,14,5,1
ol_01298,sl_0062,RJ,RJ,2018-05-15,2018-05-28,2018-05-29,37.29,94.81,14,13,1,1
ol_01021,sl_0093,SP,MG,2018-05-15,2018-05-21,2018-05-20,23.6,68.34,5,6,-1,0
ol_00795,sl_0055,RJ,MG,2018-05-15,2018-05-26,2018-05-24,46.98,122.0,9,11,-2,0
ol_01385,sl_0058,SC,PE,2018-05-15,2018-05-21,2018-05-22,20.62,118.53,7,6,1,1
ol_01176,sl_0092,SP,RS,2018-05-15,2018-05-23,2018-05-24,35.34,43.71,9,8,1,1
ol_01943,sl_0044,RJ,SP,2018-05-15,2018-05-22,2018-05-20,34.73,145.73,5,7,-2,0
ol_01453,sl_0092,SP,RS,2018-05-15,2018-05-25,2018-05-26,32.47,76.04,11,10,1,1
ol_00711,sl_0119,BA,PR,2018-05-15,2018-06-01,2018-05-31,21.25,85.48,16,17,-1,0
ol_00510,sl_0039,SP,RS,2018-05-15,2018-05-30,2018-06-03,24.3,95.14,19,15,4,1
ol_00202,sl_0023,SP,PE,2018-05-15,2018-05-22,2018-05-28,43.58,42.94,13,7,6,1
ol_01611,sl_0074,SP,PR,2018-05-15,2018-05-28,2018-05-29,34.12,49.63,14,13,1,1
ol_01175,sl_0013,BA,MG,2018-05-16,2018-05-28,2018-05-31,38.74,58.61,15,12,3,1
ol_00794,sl_0009,SP,SP,2018-05-16,2018-06-01,2018-06-02,25.33,54.19,17,16,1,1
ol_00883,sl_0011,SC,SP,2018-05-16,2018-05-27,2018-05-27,48.5,202.6,11,11,0,0
ol_01597,sl_0072,PR,PR,2018-05-16,2018-05-22,2018-05-24,38.46,43.21,8,6,2,1
ol_00499,sl_0092,SP,RJ,2018-05-16,2018-05-26,2018-05-24,39.18,148.58,8,10,-2,0
ol_01209,sl_0010,SC,PR,2018-05-16,2018-06-01,2018-06-01,17.35,131.58,16,16,0,0
ol_00482,sl_0009,SC,MG,2018-05-16,2018-05-26,2018-05-29,34.93,97.7,13,10,3,1
ol_01975,sl_0019,MG,RS,2018-05-16,2018-05-30,2018-06-01,35.73,72.98,16,14,2,1
ol_00370,sl_0057,MG,RS,2018-05-16,2018-05-22,2018-05-22,48.08,114.68,6,6,0,0
ol_00944,sl_0048,MG,RJ,2018-05-16,2018-05-24,2018-05-25,31.79,97.84,9,8,1,1
ol_00449,sl_0082,SP,PR,2018-05-16,2018-05-27,2018-05-30,43.02,186.01,14,11,3,1
ol_00581,sl_0008,PR,SP,2018-05-16,2018-05-25,2018-05-30,42.72,176.76,14,9,5,1
ol_00102,sl_0066,SP,BA,2018-05-16,2018-05-21,2018-05-23,25.69,127.93,7,5,2,1
ol_01756,sl_0046,SP,SP,2018-05-16,2018-05-30,2018-06-01,27.14,100.04,16,14,2,1
ol_00497,sl_0036,SP,GO,2018-05-17,2018-05-24,2018-05-27,38.7,88.05,10,7,3,1
ol_01112,sl_0104,PR,PR,2018-05-17,2018-05-23,2018-05-22,42.57,89.22,5,6,-1,0
ol_01162,sl_0106,SP,SP,2018-05-17,2018-05-26,2018-05-28,43.48,135.39,11,9,2,1
ol_00488,sl_0074,RJ,SP,2018-05-17,2018-06-02,2018-06-02,35.95,80.67,16,16,0,0
ol_01996,sl_0099,RJ,SP,2018-05-17,2018-05-26,2018-05-25,34.27,65.24,8,9,-1,0
ol_00768,sl_0062,RJ,MG,2018-05-17,2018-05-22,2018-05-23,27.04,43.29,6,5,1,1
ol_00867,sl_0021,PR,PR,2018-05-17,2018-05-24,2018-06-07,136.12,54.32,21,7,14,1
ol_01207,sl_0003,SP,MG,2018-05-17,2018-06-03,2018-06-09,47.57,104.09,23,17,6,1
ol_01962,sl_0057,PR,SP,2018-05-17,2018-06-03,2018-05-31,24.64,56.41,14,17,-3,0
ol_01266,sl_0070,MG,RS,2018-05-17,2018-05-23,2018-05-25,41.51,252.34,8,6,2,1
ol_00731,sl_0084,MG,PE,2018-05-17,2018-06-01,2018-06-05,28.81,107.02,19,15,4,1
ol_01366,sl_0058,SP,RS,2018-05-17,2018-06-02,2018-06-05,40.8,77.82,19,16,3,1
ol_00245,sl_0112,SP,PR,2018-05-18,2018-05-29,2018-05-28,42.6,56.39,10,11,-1,0
ol_01863,sl_0007,SP,RS,2018-05-18,2018-05-30,2018-05-30,31.53,189.59,12,12,0,0
ol_00375,sl_0072,SP,RS,2018-05-18,2018-06-04,2018-06-10,35.25,90.58,23,17,6,1
ol_00821,sl_0073,SC,BA,2018-05-18,2018-06-02,2018-06-01,25.64,37.42,14,15,-1,0
ol_00410,sl_0092,MG,SP,2018-05-18,2018-06-04,2018-06-05,32.03,78.15,18,17,1,1
ol_01154,sl_0032,SP,RS,2018-05-18,2018-05-24,2018-05-26,27.64,95.62,8,6,2,1
ol_00966,sl_0043,SP,SP,2018-05-18,2018-05-24,2018-05-28,33.54,156.74,10,6,4,1
ol_01241,sl_0078,PR,PR,2018-05-18,2018-05-24,2018-05-24,44.9,106.33,6,6,0,0
ol_00473,sl_0003,SP,RJ,2018-05-18,2018-06-01,2018-06-02,38.93,47.04,15,14,1,1
ol_00162,sl_0100,BA,SP,2018-05-19,2018-06-02,2018-06-01,36.29,64.45,13,14,-1,0
ol_01250,sl_0046,MG,SP,2018-05-19,2018-05-28,2018-06-03,48.18,89.85,15,9,6,1
ol_00250,sl_0081,SP,PE,2018-05-19,2018-06-02,2018-06-05,32.8,36.7,17,14,3,1
ol_00982,sl_0112,SP,SP,2018-05-19,2018-05-31,2018-05-31,33.97,180.26,12,12,0,0
ol_01679,sl_0103,BA,MG,2018-05-19,2018-05-27,2018-05-29,41.75,100.66,10,8,2,1
ol_01690,sl_0048,SP,RJ,2018-05-19,2018-06-02,2018-06-06,50.4,75.59,18,14,4,1
ol_00474,sl_0050,SP,SP,2018-05-19,2018-06-05,2018-06-07,34.32,107.8,19,17,2,1
ol_01411,sl_0011,SP,SP,2018-05-19,2018-05-24,2018-05-25,29.27,68.68,6,5,1,1
ol_01019,sl_0031,SP,PE,2018-05-19,2018-05-26,2018-05-28,31.44,60.31,9,7,2,1
ol_01964,sl_0092,PR,MG,2018-05-20,2018-05-25,2018-05-29,40.62,160.17,9,5,4,1
ol_01657,sl_0038,MG,SP,2018-05-20,2018-05-31,2018-06-05,50.09,93.34,16,11,5,1
ol_00927,sl_0085,SP,RJ,2018-05-20,2018-05-30,2018-05-31,36.14,34.51,11,10,1,1
ol_01237,sl_0072,SP,SP,2018-05-20,2018-06-01,2018-06-02,41.1,98.05,13,12,1,1
ol_00108,sl_0007,SC,SP,2018-05-20,2018-05-28,2018-05-30,36.47,85.89,10,8,2,1
ol_00677,sl_0042,PR,RJ,2018-05-20,2018-05-27,2018-05-29,30.77,65.63,9,7,2,1
ol_00235,sl_0081,SC,SP,2018-05-20,2018-06-06,2018-06-06,19.48,116.41,17,17,0,0
ol_01748,sl_0007,BA,SP,2018-05-20,2018-05-31,2018-05-28,36.69,60.18,8,11,-3,0
ol_00969,sl_0054,SP,SP,2018-05-21,2018-06-05,2018-06-06,30.65,39.72,16,15,1,1
ol_01696,sl_0080,SP,RS,2018-05-21,2018-06-04,2018-06-06,44.87,56.27,16,14,2,1
ol_01060,sl_0062,SP,PE,2018-05-21,2018-06-07,2018-06-05,21.56,255.48,15,17,-2,0
ol_00231,sl_0081,BA,PE,2018-05-21,2018-05-31,2018-06-08,63.3,46.33,18,10,8,1
ol_01624,sl_0050,RJ,RJ,2018-05-21,2018-06-05,2018-06-03,43.87,84.72,13,15,-2,0
ol_00248,sl_0094,SP,MG,2018-05-21,2018-06-05,2018-06-05,25.87,40.57,15,15,0,0
ol_01291,sl_0092,SP,PR,2018-05-21,2018-05-30,2018-05-31,34.45,102.24,10,9,1,1
ol_01084,sl_0085,SP,PE,2018-05-21,2018-06-01,2018-06-03,27.01,104.13,13,11,2,1
ol_01545,sl_0006,BA,RS,2018-05-21,2018-06-01,2018-06-02,32.41,85.13,12,11,1,1
ol_00024,sl_0014,SP,RJ,2018-05-21,2018-05-26,2018-05-25,16.25,229.58,4,5,-1,0
ol_00137,sl_0040,SP,SP,2018-05-22,2018-06-05,2018-06-06,9.2,127.95,15,14,1,1
ol_01809,sl_0069,SP,RJ,2018-05-22,2018-05-31,2018-06-03,35.96,36.33,12,9,3,1
ol_01566,sl_0100,MG,MG,2018-05-22,2018-06-06,2018-06-06,16.88,104.78,15,15,0,0
ol_01949,sl_0011,RJ,BA,2018-05-22,2018-06-05,2018-06-06,33.12,112.38,15,14,1,1
ol_00903,sl_0017,SP,SP,2018-05-22,2018-05-30,2018-06-02,21.9,91.78,11,8,3,1
ol_01929,sl_0091,RJ,PR,2018-05-22,2018-06-08,2018-06-07,30.93,33.56,16,17,-1,0
ol_01769,sl_0069,SP,MG,2018-05-22,2018-05-30,2018-05-28,28.19,78.25,6,8,-2,0
ol_00155,sl_0071,RJ,PR,2018-05-22,2018-06-05,2018-06-05,40.07,189.46,14,14,0,0
ol_01889,sl_0054,PR,MG,2018-05-22,2018-06-04,2018-06-06,36.04,84.18,15,13,2,1
ol_00223,sl_0090,MG,SP,2018-05-22,2018-05-28,2018-05-29,26.94,67.31,7,6,1,1
ol_00976,sl_0090,RJ,SP,2018-05-22,2018-05-30,2018-05-27,39.66,120.43,5,8,-3,0
ol_00376,sl_0018,SP,RS,2018-05-23,2018-05-28,2018-05-29,38.39,187.04,6,5,1,1
ol_01773,sl_0102,SP,MG,2018-05-23,2018-06-04,2018-06-08,42.1,40.52,16,12,4,1
ol_00388,sl_0014,SP,RS,2018-05-23,2018-06-04,2018-06-05,42.83,105.4,13,12,1,1
ol_00180,sl_0102,RJ,RJ,2018-05-23,2018-06-07,2018-06-08,32.02,71.95,16,15,1,1
ol_00567,sl_0037,PR,SP,2018-05-23,2018-05-29,2018-06-02,38.38,94.21,10,6,4,1
ol_01404,sl_0091,RJ,RS,2018-05-23,2018-06-02,2018-06-03,24.41,81.45,11,10,1,1
ol_00328,sl_0051,RJ,SP,2018-05-23,2018-06-03,2018-06-02,24.06,46.26,10,11,-1,0
ol_00849,sl_0034,SC,PE,2018-05-23,2018-06-05,2018-06-05,40.94,66.85,13,13,0,0
ol_01644,sl_0029,SP,GO,2018-05-23,2018-06-01,2018-06-05,38.09,44.92,13,9,4,1
ol_01089,sl_0037,SP,RJ,2018-05-23,2018-06-06,2018-06-07,28.02,83.25,15,14,1,1
ol_01138,sl_0053,RJ,SP,2018-05-23,2018-05-28,2018-05-27,33.44,41.64,4,5,-1,0
ol_00916,sl_0089,SP,MG,2018-05-23,2018-06-06,2018-06-09,40.85,56.57,17,14,3,1
ol_01598,sl_0070,RJ,SP,2018-05-24,2018-05-30,2018-05-28,42.81,97.3,4,6,-2,0
ol_00679,sl_0002,MG,SP,2018-05-24,2018-06-07,2018-06-08,33.9,38.56,15,14,1,1
ol_00362,sl_0063,SP,RJ,2018-05-24,2018-06-08,2018-06-04,45.0,69.2,11,15,-4,0
ol_01956,sl_0061,SP,SP,2018-05-24,2018-06-07,2018-06-08,38.02,136.31,15,14,1,1
ol_01398,sl_0011,BA,RJ,2018-05-24,2018-06-05,2018-06-12,38.78,78.14,19,12,7,1
ol_01623,sl_0065,BA,MG,2018-05-24,2018-06-06,2018-06-06,25.6,86.66,13,13,0,0
ol_01699,sl_0101,SP,RJ,2018-05-24,2018-06-06,2018-06-10,30.33,138.58,17,13,4,1
ol_01157,sl_0106,MG,SP,2018-05-24,2018-06-06,2018-06-05,35.92,55.95,12,13,-1,0
ol_01345,sl_0013,SP,MG,2018-05-24,2018-06-01,2018-05-30,28.78,31.31,6,8,-2,0
ol_01476,sl_0111,SP,SP,2018-05-24,2018-06-08,2018-06-07,37.89,145.88,14,15,-1,0
ol_01860,sl_0063,SP,RS,2018-05-25,2018-06-07,2018-06-08,34.45,50.02,14,13,1,1
ol_00346,sl_0107,RJ,SP,2018-05-25,2018-06-10,2018-06-14,29.92,80.93,20,16,4,1
ol_01463,sl_0024,MG,SP,2018-05-25,2018-06-10,2018-06-11,19.26,66.33,17,16,1,1
ol_00429,sl_0059,PR,SP,2018-05-25,2018-06-02,2018-05-31,29.34,62.36,6,8,-2,0
ol_01255,sl_0044,PR,MG,2018-05-25,2018-06-09,2018-06-11,24.67,53.81,17,15,2,1
ol_01767,sl_0048,SC,MG,2018-05-25,2018-06-11,2018-06-16,37.06,102.04,22,17,5,1
ol_01113,sl_0093,RJ,BA,2018-05-26,2018-06-03,2018-06-03,30.13,77.64,8,8,0,0
ol_00105,sl_0009,SP,SP,2018-05-26,2018-06-09,2018-06-11,32.69,25.0,16,14,2,1
ol_00477,sl_0065,SP,RJ,2018-05-26,2018-06-06,2018-06-03,40.81,74.73,8,11,-3,0
ol_00404,sl_0060,SP,RS,2018-05-26,2018-06-10,2018-06-15,36.89,105.66,20,15,5,1
ol_00960,sl_0039,SP,MG,2018-05-26,2018-06-02,2018-05-31,34.27,89.54,5,7,-2,0
ol_01187,sl_0110,PR,SP,2018-05-26,2018-06-02,2018-06-03,23.93,127.71,8,7,1,1
ol_00956,sl_0118,RJ,RS,2018-05-26,2018-06-11,2018-06-15,35.23,120.83,20,16,4,1
ol_01978,sl_0117,SP,BA,2018-05-26,2018-06-06,2018-06-07,36.65,25.0,12,11,1,1
ol_01614,sl_0080,SP,SP,2018-05-26,2018-06-08,2018-06-07,33.82,61.85,12,13,-1,0
ol_01221,sl_0072,SP,RJ,2018-05-26,2018-06-05,2018-06-09,44.5,123.24,14,10,4,1
ol_01637,sl_0012,MG,GO,2018-05-26,2018-06-01,2018-06-07,45.04,142.48,12,6,6,1
ol_01358,sl_0094,SP,BA,2018-05-26,2018-06-05,2018-06-07,40.03,72.45,12,10,2,1
ol_00358,sl_0036,SP,RS,2018-05-26,2018-06-10,2018-06-17,41.65,222.32,22,15,7,1
ol_01808,sl_0026,SP,PE,2018-05-26,2018-06-08,2018-06-13,37.81,103.28,18,13,5,1
ol_00204,sl_0069,RJ,RJ,2018-05-26,2018-06-05,2018-06-05,27.07,116.6,10,10,0,0
ol_00310,sl_0061,SP,SP,2018-05-26,2018-06-12,2018-06-11,33.94,57.64,16,17,-1,0
ol_01763,sl_0046,MG,PR,2018-05-27,2018-06-09,2018-06-09,28.76,62.32,13,13,0,0
ol_00241,sl_0102,RJ,SP,2018-05-27,2018-06-09,2018-06-07,33.06,292.9,11,13,-2,0
ol_01984,sl_0041,SP,SP,2018-05-27,2018-06-01,2018-06-03,44.81,25.0,7,5,2,1
ol_01152,sl_0116,SP,RJ,2018-05-27,2018-06-02,2018-06-01,29.26,109.56,5,6,-1,0
ol_01397,sl_0071,SP,RJ,2018-05-27,2018-06-01,2018-05-31,32.85,60.32,4,5,-1,0
ol_00270,sl_0077,SP,RJ,2018-05-27,2018-06-11,2018-06-14,31.66,55.99,18,15,3,1
ol_00789,sl_0043,BA,MG,2018-05-27,2018-06-08,2018-06-09,26.35,180.32,13,12,1,1
ol_00798,sl_0032,SP,MG,2018-05-27,2018-06-06,2018-06-06,27.91,60.47,10,10,0,0
ol_00181,sl_0038,RJ,SP,2018-05-27,2018-06-10,2018-06-14,30.15,85.57,18,14,4,1
ol_00884,sl_0085,BA,MG,2018-05-27,2018-06-12,2018-06-13,30.92,174.32,17,16,1,1
ol_00097,sl_0055,SP,RS,2018-05-28,2018-06-05,2018-06-06,33.51,88.39,9,8,1,1
ol_01075,sl_0029,SP,SP,2018-05-28,2018-06-10,2018-06-10,40.8,76.79,13,13,0,0
ol_00917,sl_0020,SP,SP,2018-05-28,2018-06-14,2018-06-15,20.23,65.44,18,17,1,1
ol_00730,sl_0043,SP,RJ,2018-05-28,2018-06-02,2018-06-02,25.45,157.36,5,5,0,0
ol_00281,sl_0003,RJ,SP,2018-05-28,2018-06-06,2018-06-15,124.36,79.32,18,9,9,1
ol_01163,sl_0043,SP,SP,2018-05-28,2018-06-12,2018-06-11,33.06,55.61,14,15,-1,0
ol_01674,sl_0023,MG,RS,2018-05-28,2018-06-09,2018-06-12,21.86,105.85,15,12,3,1
ol_00695,sl_0046,SP,RS,2018-05-28,2018-06-09,2018-06-09,25.54,167.34,12,12,0,0
ol_00072,sl_0031,SP,SP,2018-05-28,2018-06-13,2018-06-15,41.36,52.61,18,16,2,1
ol_00932,sl_0024,SP,RJ,2018-05-28,2018-06-05,2018-06-04,32.83,48.72,7,8,-1,0
ol_00619,sl_0115,SC,PR,2018-05-28,2018-06-07,2018-06-08,17.27,87.76,11,10,1,1
ol_00058,sl_0041,SP,RJ,2018-05-29,2018-06-05,2018-06-06,30.68,25.0,8,7,1,1
ol_01222,sl_0037,MG,RJ,2018-05-29,2018-06-11,2018-06-11,43.12,112.98,13,13,0,0
ol_01234,sl_0104,MG,RS,2018-05-29,2018-06-14,2018-06-19,38.16,55.71,21,16,5,1
ol_01582,sl_0112,SP,GO,2018-05-29,2018-06-12,2018-06-15,23.95,81.08,17,14,3,1
ol_00340,sl_0084,SP,PR,2018-05-29,2018-06-04,2018-06-01,34.0,102.4,3,6,-3,0
ol_01990,sl_0088,PR,SP,2018-05-29,2018-06-05,2018-06-04,22.8,26.78,6,7,-1,0
ol_00299,sl_0041,BA,RJ,2018-05-29,2018-06-09,2018-06-10,57.71,118.99,12,11,1,1
ol_00113,sl_0090,RJ,BA,2018-05-29,2018-06-06,2018-06-09,40.28,65.42,11,8,3,1
ol_00197,sl_0098,BA,SP,2018-05-29,2018-06-12,2018-06-12,26.89,161.5,14,14,0,0
ol_00713,sl_0112,SP,PR,2018-05-29,2018-06-03,2018-06-06,37.45,96.03,8,5,3,1
ol_01946,sl_0094,SC,SP,2018-05-29,2018-06-14,2018-06-15,24.69,97.28,17,16,1,1
ol_01005,sl_0035,RJ,RJ,2018-05-29,2018-06-11,2018-06-11,46.37,67.93,13,13,0,0
ol_01894,sl_0027,PR,SP,2018-05-29,2018-06-11,2018-06-12,32.25,69.77,14,13,1,1
ol_01028,sl_0102,SP,RJ,2018-05-29,2018-06-13,2018-06-14,25.84,82.22,16,15,1,1
ol_00700,sl_0067,SP,GO,2018-05-30,2018-06-12,2018-06-17,49.77,58.43,18,13,5,1
ol_00408,sl_0074,SP,SP,2018-05-30,2018-06-16,2018-06-16,34.29,103.43,17,17,0,0
ol_00316,sl_0114,SP,RJ,2018-05-30,2018-06-05,2018-06-06,54.95,110.83,7,6,1,1
ol_00902,sl_0095,SP,BA,2018-05-30,2018-06-08,2018-06-12,32.58,36.48,13,9,4,1
ol_01344,sl_0107,MG,BA,2018-05-30,2018-06-11,2018-06-12,27.59,64.56,13,12,1,1
ol_00947,sl_0052,SP,MG,2018-05-30,2018-06-08,2018-06-09,40.48,151.04,10,9,1,1
ol_01781,sl_0037,SC,SP,2018-05-30,2018-06-09,2018-06-13,55.45,36.93,14,10,4,1
ol_00655,sl_0049,SP,BA,2018-05-30,2018-06-10,2018-06-13,41.16,38.65,14,11,3,1
ol_00570,sl_0044,PR,PE,2018-05-30,2018-06-09,2018-06-10,23.44,157.17,11,10,1,1
ol_01436,sl_0107,SP,MG,2018-05-30,2018-06-06,2018-06-10,46.68,51.46,11,7,4,1
ol_01508,sl_0090,RJ,PE,2018-05-30,2018-06-15,2018-06-17,37.96,29.93,18,16,2,1
ol_00943,sl_0030,SP,MG,2018-05-30,2018-06-09,2018-06-11,40.58,75.43,12,10,2,1
ol_01583,sl_0015,MG,MG,2018-05-31,2018-06-06,2018-06-10,53.11,178.08,10,6,4,1
ol_01111,sl_0007,RJ,BA,2018-05-31,2018-06-14,2018-06-14,37.91,110.21,14,14,0,0
ol_01716,sl_0076,SP,RS,2018-05-31,2018-06-08,2018-06-14,48.81,55.99,14,8,6,1
ol_01881,sl_0040,PR,GO,2018-05-31,2018-06-14,2018-06-19,36.27,42.44,19,14,5,1
ol_00634,sl_0058,SP,SP,2018-05-31,2018-06-17,2018-06-18,40.79,173.99,18,17,1,1
ol_00318,sl_0040,SC,SP,2018-05-31,2018-06-10,2018-06-15,37.17,57.5,15,10,5,1
ol_01786,sl_0080,SC,BA,2018-05-31,2018-06-12,2018-06-11,28.6,27.24,11,12,-1,0
ol_00639,sl_0035,RJ,PE,2018-05-31,2018-06-05,2018-06-07,33.83,146.25,7,5,2,1
ol_01097,sl_0106,RJ,MG,2018-05-31,2018-06-13,2018-06-13,22.84,134.34,13,13,0,0
ol_00315,sl_0035,SP,MG,2018-06-01,2018-06-11,2018-06-15,37.65,55.53,14,10,4,1
ol_00973,sl_0018,MG,MG,2018-06-01,2018-06-10,2018-06-08,20.77,36.71,7,9,-2,0
ol_00384,sl_0094,SP,SP,2018-06-01,2018-06-14,2018-06-14,41.04,42.08,13,13,0,0
ol_00237,sl_0015,MG,SP,2018-06-01,2018-06-17,2018-06-23,38.58,142.45,22,16,6,1
ol_00558,sl_0048,SP,RJ,2018-06-01,2018-06-12,2018-06-12,24.87,65.24,11,11,0,0
ol_01697,sl_0029,SP,SP,2018-06-01,2018-06-07,2018-06-05,32.11,88.61,4,6,-2,0
ol_01185,sl_0002,SC,MG,2018-06-01,2018-06-12,2018-06-09,26.97,50.21,8,11,-3,0
ol_00889,sl_0115,RJ,SP,2018-06-01,2018-06-16,2018-06-15,38.07,93.08,14,15,-1,0
ol_00527,sl_0116,SP,SP,2018-06-02,2018-06-14,2018-06-13,18.29,53.26,11,12,-1,0
ol_01760,sl_0116,PR,PR,2018-06-02,2018-06-16,2018-06-20,31.54,88.98,18,14,4,1
ol_00576,sl_0049,BA,GO,2018-06-02,2018-06-15,2018-06-19,32.21,132.34,17,13,4,1
ol_00000,sl_0073,SP,RJ,2018-06-02,2018-06-13,2018-06-13,47.14,91.69,11,11,0,0
ol_01145,sl_0097,SP,MG,2018-06-02,2018-06-14,2018-06-14,30.0,185.22,12,12,0,0
ol_00869,sl_0039,SP,PR,2018-06-02,2018-06-12,2018-06-16,51.34,34.4,14,10,4,1
ol_00214,sl_0026,SP,PE,2018-06-02,2018-06-16,2018-06-16,33.02,158.02,14,14,0,0
ol_01083,sl_0046,MG,SP,2018-06-02,2018-06-18,2018-06-19,34.57,141.57,17,16,1,1
ol_00117,sl_0019,SP,SP,2018-06-03,2018-06-08,2018-06-09,48.86,105.61,6,5,1,1
ol_00962,sl_0077,SP,SP,2018-06-03,2018-06-20,2018-06-19,31.66,70.28,16,17,-1,0
ol_00993,sl_0079,SP,MG,2018-06-03,2018-06-14,2018-06-13,35.36,59.55,10,11,-1,0
ol_01758,sl_0048,RJ,BA,2018-06-03,2018-06-14,2018-06-17,44.39,42.03,14,11,3,1
ol_00560,sl_0089,SP,SP,2018-06-03,2018-06-09,2018-06-12,48.68,120.12,9,6,3,1
ol_00724,sl_0029,PR,RJ,2018-06-03,2018-06-10,2018-06-12,45.69,62.03,9,7,2,1
ol_01535,sl_0015,SP,PE,2018-06-03,2018-06-15,2018-06-17,36.83,75.95,14,12,2,1
ol_01804,sl_0113,SP,RS,2018-06-04,2018-06-14,2018-06-16,28.44,39.62,12,10,2,1
ol_01754,sl_0092,PR,PE,2018-06-04,2018-06-19,2018-06-18,35.92,62.82,14,15,-1,0
ol_01350,sl_0053,RJ,MG,2018-06-04,2018-06-14,2018-06-15,34.25,56.9,11,10,1,1
ol_00787,sl_0052,PR,PE,2018-06-04,2018-06-11,2018-06-15,38.21,132.53,11,7,4,1
ol_01415,sl_0050,SP,RJ,2018-06-04,2018-06-10,2018-06-06,31.77,51.36,2,6,-4,0
ol_01876,sl_0028,SP,SP,2018-06-04,2018-06-13,2018-06-13,38.67,90.88,9,9,0,0
ol_00580,sl_0081,SP,PR,2018-06-04,2018-06-18,2018-06-16,37.9,98.33,12,14,-2,0
ol_00043,sl_0074,SP,RJ,2018-06-04,2018-06-12,2018-06-11,34.64,76.84,7,8,-1,0
ol_00462,sl_0015,PR,PE,2018-06-04,2018-06-10,2018-06-14,30.09,41.09,10,6,4,1
ol_01828,sl_0047,RJ,SP,2018-06-04,2018-06-13,2018-06-16,41.63,36.71,12,9,3,1
ol_00811,sl_0011,SP,MG,2018-06-04,2018-06-12,2018-06-12,21.41,79.76,8,8,0,0
ol_01304,sl_0059,SP,BA,2018-06-04,2018-06-18,2018-06-21,32.9,87.35,17,14,3,1
ol_00897,sl_0111,SP,BA,2018-06-05,2018-06-21,2018-06-23,49.56,83.66,18,16,2,1
ol_01165,sl_0094,RJ,SP,2018-06-05,2018-06-20,2018-06-18,36.08,102.6,13,15,-2,0
ol_00189,sl_0082,SP,PR,2018-06-05,2018-06-18,2018-06-20,39.42,96.5,15,13,2,1
ol_00788,sl_0069,SP,PE,2018-06-05,2018-06-22,2018-06-25,24.44,55.74,20,17,3,1
ol_00716,sl_0068,SP,SP,2018-06-05,2018-06-19,2018-06-19,34.57,58.78,14,14,0,0
ol_01982,sl_0053,SP,SP,2018-06-05,2018-06-15,2018-06-17,31.14,29.91,12,10,2,1
ol_00035,sl_0115,PR,SP,2018-06-05,2018-06-20,2018-06-20,40.0,116.15,15,15,0,0
ol_00769,sl_0025,SP,RS,2018-06-05,2018-06-13,2018-06-15,49.09,99.61,10,8,2,1
ol_01093,sl_0039,RJ,MG,2018-06-05,2018-06-20,2018-06-23,43.87,91.55,18,15,3,1
ol_00101,sl_0091,SP,RS,2018-06-05,2018-06-18,2018-06-23,35.61,94.84,18,13,5,1
ol_01721,sl_0098,SP,SP,2018-06-05,2018-06-19,2018-06-18,20.05,50.68,13,14,-1,0
ol_00077,sl_0031,PR,SP,2018-06-05,2018-06-14,2018-06-18,32.08,145.83,13,9,4,1
ol_00734,sl_0081,SC,SP,2018-06-05,2018-06-11,2018-06-13,20.15,34.58,8,6,2,1
ol_01455,sl_0072,SP,SP,2018-06-05,2018-06-12,2018-06-14,30.12,48.1,9,7,2,1
ol_01966,sl_0102,SP,PR,2018-06-05,2018-06-19,2018-06-21,45.53,120.63,16,14,2,1
ol_00327,sl_0044,SP,SP,2018-06-05,2018-06-21,2018-06-21,30.75,130.85,16,16,0,0
ol_00578,sl_0108,PR,RJ,2018-06-05,2018-06-16,2018-06-18,33.75,96.5,13,11,2,1
ol_01259,sl_0005,MG,SP,2018-06-06,2018-06-14,2018-06-15,31.15,76.13,9,8,1,1
ol_01765,sl_0111,SP,RJ,2018-06-06,2018-06-22,2018-06-21,45.02,170.13,15,16,-1,0
ol_01820,sl_0095,SP,RJ,2018-06-06,2018-06-14,2018-06-13,29.65,102.2,7,8,-1,0
ol_00430,sl_0025,SP,SP,2018-06-06,2018-06-17,2018-06-17,28.4,94.25,11,11,0,0
ol_01356,sl_0009,SP,RS,2018-06-06,2018-06-15,2018-06-21,32.51,58.47,15,9,6,1
ol_01355,sl_0049,PR,SP,2018-06-06,2018-06-17,2018-06-13,23.7,202.2,7,11,-4,0
ol_00844,sl_0091,MG,RJ,2018-06-06,2018-06-16,2018-06-21,38.89,113.64,15,10,5,1
ol_00286,sl_0025,MG,PE,2018-06-06,2018-06-13,2018-06-14,37.66,116.27,8,7,1,1
ol_00762,sl_0087,RJ,RJ,2018-06-06,2018-06-15,2018-06-15,30.08,154.42,9,9,0,0
ol_01621,sl_0099,RJ,SP,2018-06-06,2018-06-23,2018-06-24,42.5,80.96,18,17,1,1
ol_00188,sl_0028,SP,SP,2018-06-06,2018-06-18,2018-06-18,28.56,99.6,12,12,0,0
ol_00309,sl_0028,SP,RJ,2018-06-06,2018-06-11,2018-06-12,43.46,42.83,6,5,1,1
